"REF_DATE","GEO","DGUID","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1990-12","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","12.785","","","","3"
"1991-01","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","11.769","","","","3"
"1991-02","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","11.040","","","","3"
"1991-03","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","10.109","","","","3"
"1991-04","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","10.088","","","","3"
"1991-05","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","10.200","","","","3"
"1991-06","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","10.673","","","","3"
"1991-07","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","11.381","","","","3"
"1991-08","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","12.329","","","","3"
"1991-09","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","13.194","","","","3"
"1991-10","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","13.720","","","","3"
"1991-11","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","13.874","","","","3"
"1991-12","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","13.777","","","","3"
"1992-01","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","14.187","","","","3"
"1992-02","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","14.438","","","","3"
"1992-03","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","15.059","","","","3"
"1992-04","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","15.334","","","","3"
"1992-05","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","16.077","","","","3"
"1992-06","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","16.869","","","","3"
"1992-07","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","17.531","","","","3"
"1992-08","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","18.414","","","","3"
"1992-09","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","18.425","","","","3"
"1992-10","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","19.200","","","","3"
"1992-11","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","19.541","","","","3"
"1992-12","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","20.141","","","","3"
"1993-01","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","19.365","","","","3"
"1993-02","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","19.155","","","","3"
"1993-03","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","19.155","","","","3"
"1993-04","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","18.951","","","","3"
"1993-05","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","18.015","","","","3"
"1993-06","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","17.670","","","","3"
"1993-07","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","18.576","","","","3"
"1993-08","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","18.377","","","","3"
"1993-09","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","18.805","","","","3"
"1993-10","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","18.838","","","","3"
"1993-11","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","19.065","","","","3"
"1993-12","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","18.723","","","","3"
"1994-01","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","18.689","","","","3"
"1994-02","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","18.678","","","","3"
"1994-03","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","17.977","","","","3"
"1994-04","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","17.755","","","","3"
"1994-05","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","17.890","","","","3"
"1994-06","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","18.499","","","","3"
"1994-07","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","18.418","","","","3"
"1994-08","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","18.239","","","","3"
"1994-09","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","18.489","","","","3"
"1994-10","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","18.248","","","","3"
"1994-11","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","17.786","","","","3"
"1994-12","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","16.845","","","","3"
"1995-01","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","16.119","","","","3"
"1995-02","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","15.888","","","","3"
"1995-03","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","14.837","","","","3"
"1995-04","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","14.130","","","","3"
"1995-05","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","13.353","","","","3"
"1995-06","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","12.813","","","","3"
"1995-07","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","13.107","","","","3"
"1995-08","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","12.977","","","","3"
"1995-09","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","13.431","","","","3"
"1995-10","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","14.283","","","","3"
"1995-11","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","14.777","","","","3"
"1995-12","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","15.123","","","","3"
"1996-01","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","14.559","","","","3"
"1996-02","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","14.121","","","","3"
"1996-03","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","14.530","","","","3"
"1996-04","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","13.517","","","","3"
"1996-05","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","14.094","","","","3"
"1996-06","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","14.651","","","","3"
"1996-07","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","15.151","","","","3"
"1996-08","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","16.299","","","","3"
"1996-09","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","16.578","","","","3"
"1996-10","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","17.506","","","","3"
"1996-11","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","18.040","","","","3"
"1996-12","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","18.217","","","","3"
"1997-01","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","18.845","","","","3"
"1997-02","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","19.868","","","","3"
"1997-03","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","20.994","","","","3"
"1997-04","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","21.937","","","","3"
"1997-05","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","22.587","","","","3"
"1997-06","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","23.331","","","","3"
"1997-07","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","23.836","","","","3"
"1997-08","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","23.312","","","","3"
"1997-09","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","22.965","","","","3"
"1997-10","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","23.340","","","","3"
"1997-11","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","23.936","","","","3"
"1997-12","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","24.271","","","","3"
"1998-01","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","24.691","","","","3"
"1998-02","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","25.868","","","","3"
"1998-03","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","26.251","","","","3"
"1998-04","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","26.371","","","","3"
"1998-05","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","26.942","","","","3"
"1998-06","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","26.837","","","","3"
"1998-07","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","27.197","","","","3"
"1998-08","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","26.458","","","","3"
"1998-09","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","26.643","","","","3"
"1998-10","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","26.982","","","","3"
"1998-11","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","26.218","","","","3"
"1998-12","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","27.310","","","","3"
"1999-01","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","26.448","","","","3"
"1999-02","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","26.511","","","","3"
"1999-03","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","25.679","","","","3"
"1999-04","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","24.596","","","","3"
"1999-05","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","23.599","","","","3"
"1999-06","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","23.183","","","","3"
"1999-07","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","23.756","","","","3"
"1999-08","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","24.864","","","","3"
"1999-09","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","25.222","","","","3"
"1999-10","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","26.429","","","","3"
"1999-11","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","27.597","","","","3"
"1999-12","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","27.323","","","","3"
"2000-01","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","27.023","","","","3"
"2000-02","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","25.469","","","","3"
"2000-03","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","25.744","","","","3"
"2000-04","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","24.912","","","","3"
"2000-05","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","25.493","","","","3"
"2000-06","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","25.104","","","","3"
"2000-07","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","25.531","","","","3"
"2000-08","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","26.280","","","","3"
"2000-09","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","27.156","","","","3"
"2000-10","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","27.491","","","","3"
"2000-11","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","27.162","","","","3"
"2000-12","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","27.499","","","","3"
"2001-01","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","27.597","","","","3"
"2001-02","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","26.686","","","","3"
"2001-03","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","25.750","","","","3"
"2001-04","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","26.228","","","","3"
"2001-05","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","26.429","","","","3"
"2001-06","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","27.069","","","","3"
"2001-07","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","26.950","","","","3"
"2001-08","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","28.019","","","","3"
"2001-09","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","28.968","","","","3"
"2001-10","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","29.979","","","","3"
"2001-11","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","30.634","","","","3"
"2001-12","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","31.093","","","","3"
"2002-01","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","32.560","","","","3"
"2002-02","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","33.538","","","","3"
"2002-03","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","35.518","","","","3"
"2002-04","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","36.057","","","","3"
"2002-05","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","37.274","","","","3"
"2002-06","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","38.773","","","","3"
"2002-07","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","37.800","","","","3"
"2002-08","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","38.984","","","","3"
"2002-09","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","38.464","","","","3"
"2002-10","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","39.580","","","","3"
"2002-11","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","39.778","","","","3"
"2002-12","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","39.076","","","","3"
"2003-01","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","39.236","","","","3"
"2003-02","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","39.067","","","","3"
"2003-03","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","38.769","","","","3"
"2003-04","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","37.530","","","","3"
"2003-05","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","36.360","","","","3"
"2003-06","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","36.086","","","","3"
"2003-07","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","37.176","","","","3"
"2003-08","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","36.783","","","","3"
"2003-09","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","37.117","","","","3"
"2003-10","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","36.883","","","","3"
"2003-11","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","37.074","","","","3"
"2003-12","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","36.661","","","","3"
"2004-01","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","35.751","","","","3"
"2004-02","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","35.650","","","","3"
"2004-03","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","34.813","","","","3"
"2004-04","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","33.929","","","","3"
"2004-05","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","32.664","","","","3"
"2004-06","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","34.222","","","","3"
"2004-07","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","34.169","","","","3"
"2004-08","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","33.695","","","","3"
"2004-09","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","34.429","","","","3"
"2004-10","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","36.416","","","","3"
"2004-11","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","38.928","","","","3"
"2004-12","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","38.366","","","","3"
"2005-01","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","38.243","","","","3"
"2005-02","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","38.488","","","","3"
"2005-03","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","38.250","","","","3"
"2005-04","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","38.749","","","","3"
"2005-05","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","39.328","","","","3"
"2005-06","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","38.567","","","","3"
"2005-07","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","39.420","","","","3"
"2005-08","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","39.658","","","","3"
"2005-09","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","41.648","","","","3"
"2005-10","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","41.575","","","","3"
"2005-11","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","41.252","","","","3"
"2005-12","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","42.893","","","","3"
"2006-01","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","43.899","","","","3"
"2006-02","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","46.318","","","","3"
"2006-03","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","47.526","","","","3"
"2006-04","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","47.885","","","","3"
"2006-05","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","48.845","","","","3"
"2006-06","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","50.769","","","","3"
"2006-07","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","52.030","","","","3"
"2006-08","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","50.915","","","","3"
"2006-09","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","49.199","","","","3"
"2006-10","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","47.983","","","","3"
"2006-11","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","49.236","","","","3"
"2006-12","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","47.380","","","","3"
"2007-01","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","48.136","","","","3"
"2007-02","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","48.454","","","","3"
"2007-03","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","50.412","","","","3"
"2007-04","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","52.674","","","","3"
"2007-05","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","51.152","","","","3"
"2007-06","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","51.109","","","","3"
"2007-07","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","49.190","","","","3"
"2007-08","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","49.535","","","","3"
"2007-09","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","49.966","","","","3"
"2007-10","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","48.927","","","","3"
"2007-11","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","47.800","","","","3"
"2007-12","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","46.004","","","","3"
"2008-01","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","44.939","","","","3"
"2008-02","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","41.921","","","","3"
"2008-03","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","41.329","","","","3"
"2008-04","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","38.760","","","","3"
"2008-05","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","37.548","","","","3"
"2008-06","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","35.565","","","","3"
"2008-07","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","34.219","","","","3"
"2008-08","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","32.804","","","","3"
"2008-09","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","27.520","","","","3"
"2008-10","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","26.337","","","","3"
"2008-11","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","23.737","","","","3"
"2008-12","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","22.966","","","","3"
"2009-01","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","21.047","","","","3"
"2009-02","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","19.290","","","","3"
"2009-03","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","17.223","","","","3"
"2009-04","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","15.183","","","","3"
"2009-05","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","14.253","","","","3"
"2009-06","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","14.696","","","","3"
"2009-07","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","15.211","","","","3"
"2009-08","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","16.656","","","","3"
"2009-09","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","18.758","","","","3"
"2009-10","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","21.521","","","","3"
"2009-11","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","24.097","","","","3"
"2009-12","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","25.348","","","","3"
"2010-01","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","26.385","","","","3"
"2010-02","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","27.590","","","","3"
"2010-03","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","29.084","","","","3"
"2010-04","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","30.078","","","","3"
"2010-05","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","30.042","","","","3"
"2010-06","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","29.882","","","","3"
"2010-07","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","30.453","","","","3"
"2010-08","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","29.679","","","","3"
"2010-09","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","28.619","","","","3"
"2010-10","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","27.099","","","","3"
"2010-11","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","25.852","","","","3"
"2010-12","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","24.875","","","","3"
"2011-01","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","23.299","","","","3"
"2011-02","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","23.016","","","","3"
"2011-03","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","21.857","","","","3"
"2011-04","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","20.943","","","","3"
"2011-05","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","21.571","","","","3"
"2011-06","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","21.970","","","","3"
"2011-07","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","22.885","","","","3"
"2011-08","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","24.490","","","","3"
"2011-09","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","25.310","","","","3"
"2011-10","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","27.446","","","","3"
"2011-11","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","28.189","","","","3"
"2011-12","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","29.116","","","","3"
"2012-01","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","29.249","","","","3"
"2012-02","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","29.257","","","","3"
"2012-03","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","30.846","","","","3"
"2012-04","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","31.723","","","","3"
"2012-05","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","32.319","","","","3"
"2012-06","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","33.178","","","","3"
"2012-07","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","34.418","","","","3"
"2012-08","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","34.101","","","","3"
"2012-09","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","33.986","","","","3"
"2012-10","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","33.021","","","","3"
"2012-11","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","34.009","","","","3"
"2012-12","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","33.392","","","","3"
"2013-01","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","32.919","","","","3"
"2013-02","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","33.763","","","","3"
"2013-03","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","33.716","","","","3"
"2013-04","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","34.871","","","","3"
"2013-05","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","35.400","","","","3"
"2013-06","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","36.732","","","","3"
"2013-07","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","37.608","","","","3"
"2013-08","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","36.738","","","","3"
"2013-09","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","36.373","","","","3"
"2013-10","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","35.897","","","","3"
"2013-11","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","35.921","","","","3"
"2013-12","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","35.492","","","","3"
"2014-01","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","36.000","","","","3"
"2014-02","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","36.999","","","","3"
"2014-03","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","38.351","","","","3"
"2014-04","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","38.870","","","","3"
"2014-05","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","37.484","","","","3"
"2014-06","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","40.531","","","","3"
"2014-07","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","40.476","","","","3"
"2014-08","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","41.972","","","","3"
"2014-09","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","43.203","","","","3"
"2014-10","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","43.264","","","","3"
"2014-11","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","43.857","","","","3"
"2014-12","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","40.596","","","","3"
"2015-01","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","41.377","","","","3"
"2015-02","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","41.188","","","","3"
"2015-03","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","41.797","","","","3"
"2015-04","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","40.378","","","","3"
"2015-05","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","39.676","","","","3"
"2015-06","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","40.912","","","","3"
"2015-07","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","39.502","","","","3"
"2015-08","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","38.136","","","","3"
"2015-09","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","35.701","","","","3"
"2015-10","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","35.590","","","","3"
"2015-11","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","36.942","","","","3"
"2015-12","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","34.129","","","","3"
"2016-01","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","32.200","","","","3"
"2016-02","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","30.146","","","","3"
"2016-03","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","27.883","","","","3"
"2016-04","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","27.526","","","","3"
"2016-05","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","24.245","","","","3"
"2016-06","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","24.103","","","","3"
"2016-07","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","24.459","","","","3"
"2016-08","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","23.961","","","","3"
